3 1
29.937134 73.371368 8.000000 0.370229 
26.829432 98.421249 7.000000 0.115029 
17.568676 56.050793 10.000000 0.204207 
11.947583 93.994087 5.000000 0.001009 
29.160194 99.174667 8.000000 0.198730 
15.165639 98.628670 6.000000 0.007214 
9.385786 53.863274 5.000000 0.003147 
6.922774 60.944679 6.000000 0.001032 
27.885223 99.743263 10.000000 0.270338 
20.828907 79.250648 6.000000 0.054508 
19.132339 60.500679 7.000000 0.114735 
22.504681 75.873001 7.000000 0.117147 
24.891920 96.376236 7.000000 0.093850 
5.468161 52.674793 7.000000 0.001340 
24.072718 81.426781 8.000000 0.165840 
13.458072 95.008049 10.000000 0.035469 
10.449962 50.662823 6.000000 0.013352 
13.299736 74.149559 9.000000 0.042803 
9.177804 56.265060 6.000000 0.005382 
16.288780 60.375256 5.000000 0.027098 
14.027261 94.479362 10.000000 0.040974 
20.830227 96.950417 8.000000 0.072362 
12.708360 61.813023 8.000000 0.039824 
8.201628 99.529144 5.000000 0.000076 
29.057465 71.738289 7.000000 0.287835 
26.346180 86.631363 10.000000 0.292199 
20.730522 78.346634 7.000000 0.082831 
27.447884 52.528011 9.000000 0.567378 
23.420933 71.949791 5.000000 0.069756 
10.826949 90.397072 10.000000 0.019450 
21.125988 73.655281 10.000000 0.213496 
7.969329 87.557365 8.000000 0.002502 
25.118145 97.910110 8.000000 0.129355 
20.651220 98.133804 10.000000 0.121848 
29.124117 54.649284 7.000000 0.464541 
19.552841 88.129463 5.000000 0.016590 
6.776671 57.841888 5.000000 0.000388 
18.177685 81.585159 9.000000 0.092774 
6.844030 61.404030 9.000000 0.006812 
19.339794 97.813263 6.000000 0.021608 
8.495045 70.265388 10.000000 0.015602 
17.819628 66.467606 6.000000 0.049266 
14.699176 64.239754 6.000000 0.025804 
14.108447 89.804085 9.000000 0.033497 
29.967316 50.064468 6.000000 0.484533 
9.589620 87.707748 9.000000 0.009059 
22.517162 90.791603 6.000000 0.050026 
26.668201 88.639458 5.000000 0.062680 
27.987232 84.749290 10.000000 0.352179 
5.627386 83.639229 6.000000 0.000080 
5.818086 93.406403 10.000000 0.001834 
15.793412 54.697121 10.000000 0.161329 
7.128112 83.405930 8.000000 0.001814 
14.378037 56.186916 8.000000 0.073649 
21.024694 52.245510 7.000000 0.205719 
15.774065 76.089134 8.000000 0.050410 
10.620627 79.594574 9.000000 0.016924 
8.627016 91.227921 8.000000 0.003070 
28.963663 79.991539 6.000000 0.171654 
26.830093 65.800636 5.000000 0.148376 
12.189181 59.816952 6.000000 0.014990 
28.940750 92.207184 8.000000 0.224016 
18.242329 77.908424 9.000000 0.102824 
14.241102 78.337555 6.000000 0.012092 
14.467875 87.155479 8.000000 0.026667 
10.350874 58.085281 7.000000 0.014612 
17.884485 87.573532 6.000000 0.022147 
15.580442 61.486660 5.000000 0.021045 
29.053364 69.064514 10.000000 0.514048 
19.696024 54.379360 9.000000 0.241033 
19.509306 89.409348 7.000000 0.048098 
29.838457 74.166443 9.000000 0.429220 
25.480858 50.860550 6.000000 0.299659 
8.509407 69.481026 10.000000 0.016109 
27.227152 69.206375 6.000000 0.194829 
9.362805 88.389229 7.000000 0.002468 
13.022536 68.328827 6.000000 0.012921 
13.127462 56.219643 6.000000 0.024474 
14.631649 96.910172 9.000000 0.031604 
12.693536 93.086304 9.000000 0.021362 
5.064867 77.857651 9.000000 0.001009 
26.627195 72.381828 10.000000 0.392199 
13.334072 95.840996 10.000000 0.033769 
26.516022 77.845207 9.000000 0.293944 
9.710715 82.503868 9.000000 0.011185 
22.050623 70.281212 6.000000 0.092309 
9.455794 83.476654 9.000000 0.009832 
12.112292 78.622635 6.000000 0.005801 
28.608971 70.811073 5.000000 0.154524 
7.137114 62.008362 9.000000 0.007746 
15.509118 82.943054 5.000000 0.006896 
5.289748 72.760071 9.000000 0.001506 
20.793560 81.024048 5.000000 0.029314 
19.526896 55.207077 8.000000 0.188691 
7.184350 81.753365 10.000000 0.005949 
7.545398 88.784821 10.000000 0.005716 
19.346746 70.438690 10.000000 0.182192 
14.177756 50.802795 10.000000 0.137051 
26.260862 97.233124 7.000000 0.110159 
5.666359 65.464745 7.000000 0.000705 
10.532070 69.948647 6.000000 0.004644 
