8 1
0.125000 0.515625 -0.996094 -0.632812 0.000000 -0.304688 0.000000 -0.066406 -0.299522 
0.500000 -0.902344 0.597656 0.632812 0.000000 0.000000 -0.000000 0.000000 0.148155 
0.500000 -0.773438 -0.996094 0.316406 -0.000000 0.152344 0.000000 0.066406 -0.090592 
-0.000000 -0.257812 -1.394531 0.316406 -0.000000 0.152344 0.132812 0.066406 -0.167549 
0.250000 -0.773438 0.597656 0.632812 0.002441 -0.009143 0.003590 0.006976 0.112072 
0.500000 -0.773438 -0.996094 0.316406 -0.000000 0.152344 0.000000 0.066406 0.235215 
-2.953613 0.001778 0.003654 0.008618 0.000000 0.000000 -0.000000 0.000000 -0.050858 
0.125000 -0.773438 -0.398438 0.632812 0.257812 0.152344 0.000000 0.000000 0.130542 
0.428711 0.193016 -0.996094 -0.632812 0.000000 -0.304688 0.000000 -0.066406 0.198017 
-0.000000 -0.257812 -1.394531 0.316406 -0.000000 0.152344 0.132812 0.066406 0.240420 
0.375000 0.515625 0.398438 -0.949219 -0.005371 0.005742 0.005832 0.000723 -0.015872 
0.625000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 0.000000 0.078125 
-0.125000 -0.128906 0.398438 -0.000000 0.014648 0.007285 -0.001325 0.001867 0.192818 
0.500000 -0.000000 1.195312 -0.316406 0.016602 -0.015362 0.009643 0.003483 0.177360 
0.625000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 0.000000 0.078125 
0.625000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.078125 
0.250000 -0.773438 0.597656 0.632812 -0.000000 -0.000000 -0.000000 0.000000 -0.075109 
-0.128906 -0.140625 -0.375000 0.183594 -0.109375 0.000000 0.000000 0.000000 -0.284373 
0.625000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 0.078125 
0.125000 -0.773438 -0.398438 0.632812 0.006348 -0.034342 0.005069 -0.006136 0.040818 
0.875000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.131725 
-0.125000 -0.128906 0.398438 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.216569 
0.375000 0.515625 0.398438 -0.949219 0.000000 -0.152344 -0.132812 0.000000 -0.006186 
-0.000000 -0.281250 0.375000 0.183594 0.109375 0.089844 -0.000000 0.000000 -0.100153 
0.128906 0.140625 0.375000 -0.183594 -0.109375 -0.089844 0.000000 0.000000 0.149424 
0.500000 -0.000000 1.195312 -0.316406 -0.257812 0.000000 0.000000 -0.000000 -0.284685 
0.875000 0.000000 -0.000000 -0.000000 0.014648 -0.026955 0.007169 -0.000500 0.131725 
0.500000 -0.000000 -0.000000 -0.000000 0.005859 0.006281 -0.000790 0.004850 0.093719 
0.500000 0.515625 -1.195312 -0.316406 -0.000000 -0.152344 0.000000 -0.066406 -0.245294 
-0.875000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 -0.087025 
-0.875000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.104977 
0.625000 0.773438 0.597656 -0.632812 0.000000 -0.000000 -0.000000 -0.000000 0.065212 
-1.125000 0.000000 0.000000 0.000000 0.008301 -0.006303 -0.000000 -0.010567 -0.162975 
0.000000 -0.281250 0.187500 0.183594 0.000000 0.089844 0.000000 0.046875 -0.186591 
0.500000 0.515625 -1.195312 -0.316406 -0.000000 -0.152344 0.000000 -0.066406 0.274521 
-0.000000 -0.281250 0.375000 0.183594 0.109375 0.089844 -0.000000 0.000000 0.236921 
-0.013737 0.000878 -0.010353 -0.002140 -0.109375 -0.089844 0.000000 0.000000 -0.028176 
0.625000 0.773438 0.597656 -0.632812 0.001465 -0.002582 -0.004685 0.002226 0.090766 
-1.125000 0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000 0.000000 -0.162975 
0.000000 -0.281250 0.187500 0.183594 0.000000 0.089844 0.000000 0.046875 0.232101 
0.625000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.078125 
-0.875000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 -0.087025 
-0.875000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.110250 
0.625000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.078125 
1.250000 -0.386719 -0.000000 -0.000000 -0.006836 0.000805 0.005062 0.006125 -0.152818 
-1.000000 -0.000000 -0.000000 0.000000 0.004883 -0.013132 -0.000283 -0.007699 -0.125000 
0.000000 0.140625 0.187500 -0.183594 -0.012164 0.002732 -0.009131 0.000548 0.108373 
0.066569 0.070082 -0.375000 0.183594 -0.109375 0.000000 0.000000 0.000000 0.191815 
-1.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 -0.125000 
0.750000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 0.009374 0.093750 
0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.032699 
-0.375000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.029814 
0.750000 0.000000 0.000000 -0.000000 0.004883 -0.002484 -0.000000 -0.003637 0.093750 
-0.526367 0.043759 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.011319 
-0.375000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.009131 
0.000000 -0.140625 0.375000 0.183594 -0.000000 -0.000000 -0.046875 -0.000000 0.137973 
1.250000 -0.386719 -0.000000 -0.000000 -0.000000 -0.152344 0.000000 -0.000000 -0.115931 
0.000000 -0.140625 0.375000 -0.000000 0.006732 0.000978 -0.003983 -0.000896 0.095542 
-0.128906 0.140625 -0.375000 -0.000000 0.002594 0.002543 -0.012075 0.000741 -0.014299 
0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.078125 
0.500000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.093719 
-0.000000 0.281250 -0.000000 -0.367188 -0.117778 -0.036536 -0.003031 -0.001944 0.177608 
0.000000 -0.000000 0.000000 0.000000 -0.000000 0.046875 -0.000000 0.000000 -0.254854 
0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.078125 
0.625000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 0.078125 
0.128906 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.128322 
0.000000 0.000000 -0.000000 -0.109375 -0.000000 0.000000 0.000000 0.000000 0.146435 
0.625000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.078125 
-0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.046875 -0.000000 -0.000000 -0.119346 
0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.078125 
0.750000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.093750 
0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.078125 
0.000000 -0.140625 0.375000 -0.000000 -0.109375 -0.000000 0.000000 -0.000000 -0.167984 
0.000000 -0.140625 0.375000 0.183594 -0.010461 -0.026780 -0.013428 -0.001021 0.028005 
0.128906 -0.000000 -0.000000 0.000000 -0.017774 0.004715 -0.003027 -0.000454 0.128322 
-0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.119994 
-0.875000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.109375 
0.128906 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.090428 
0.386719 0.000000 -0.000000 0.000000 -0.005389 0.000390 0.004234 0.003221 0.087289 
0.750000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 0.093750 
-0.128906 -0.000000 0.000000 -0.000000 0.001517 -0.010586 -0.000000 0.001639 -0.159572 
-1.875000 -0.000000 -0.000000 -0.316406 0.000000 -0.000000 -0.000000 0.000000 -0.329471 
0.000000 0.140625 0.187500 -0.183594 -0.109375 -0.000000 0.046875 0.000000 -0.060254 
-1.125000 -0.257812 0.398438 -0.316406 -0.257812 0.000000 -0.000000 -0.000000 -0.256232 
-0.004338 0.006482 -0.004182 -0.000931 -0.000000 0.000000 0.000000 0.000000 0.010170 
-0.875000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 -0.111617 
