6 1
4.015687 4.015687 2.509804 25.098040 16.690197 20.831373 0.000000 
8.533334 5.396079 4.768628 25.098040 16.690197 20.831373 0.000001 
5.270588 3.890196 2.635294 25.098040 16.690197 20.831373 0.000000 
3.890196 4.015687 2.258824 25.098040 16.690197 20.831373 0.000000 
2.133333 3.388235 0.376471 24.470589 17.443138 19.576471 0.000000 
2.384314 3.639216 0.501961 24.470589 17.443138 19.576471 0.000000 
27.105883 17.192158 20.831373 24.094118 17.694118 19.827452 0.009104 
26.729412 16.313726 19.576471 24.094118 17.694118 19.827452 0.008662 
2.133333 3.513726 0.501961 24.470589 17.443138 19.576471 0.000000 
27.733334 19.200001 22.337255 24.094118 17.694118 19.827452 0.008206 
1.756863 3.262745 0.501961 24.470589 17.443138 19.576471 0.000000 
1.505882 2.886275 0.376471 28.360785 23.215687 23.717648 0.000000 
2.007843 3.639216 0.376471 28.360785 23.215687 23.717648 0.000000 
25.223530 22.337255 23.592157 15.811765 8.533334 10.039216 0.000017 
25.850981 22.964706 23.717648 16.690197 9.662745 11.294118 0.000033 
27.231373 17.694118 21.207844 23.466667 16.941177 18.447060 0.007703 
26.603922 24.596079 24.721569 17.568628 11.168628 13.050981 0.000042 
3.513726 3.764706 0.752941 2.007843 3.262745 0.250980 0.010689 
3.513726 3.764706 1.129412 2.007843 3.262745 0.250980 0.009366 
3.890196 3.513726 1.129412 2.007843 3.262745 0.250980 0.010309 
3.388235 3.764706 1.129412 2.007843 3.262745 0.250980 0.010090 
3.764706 3.764706 0.752941 1.882353 3.513726 0.250980 0.010529 
3.764706 3.639216 1.129412 1.882353 3.513726 0.250980 0.009231 
3.764706 3.639216 1.129412 1.882353 3.513726 0.250980 0.010316 
22.713726 10.792157 13.803922 22.839216 11.043138 15.309804 0.007598 
26.980392 24.596079 24.847059 18.572550 12.549020 14.556863 0.000121 
3.513726 3.513726 0.878431 1.882353 3.513726 0.250980 0.010072 
3.764706 3.639216 1.003922 1.882353 3.137255 0.000000 0.010392 
3.764706 3.639216 1.129412 1.882353 3.137255 0.000000 0.009137 
4.141177 3.639216 0.627451 1.882353 3.137255 0.000000 0.010115 
24.219608 12.047059 15.937255 22.588236 10.164706 14.054902 0.006856 
27.984314 26.227451 26.101961 7.403922 5.898039 7.403922 0.000000 
3.513726 3.388235 0.878431 1.882353 3.137255 0.000000 0.010011 
3.890196 3.639216 1.003922 1.505882 3.011765 0.000000 0.010068 
3.890196 3.639216 1.003922 1.505882 3.011765 0.000000 0.008885 
3.890196 3.639216 0.878431 1.505882 3.011765 0.000000 0.009961 
27.105883 25.600000 25.349020 24.470589 21.207844 22.839216 0.006688 
23.843138 12.047059 16.313726 21.333334 9.662745 12.172549 0.005238 
4.015687 3.388235 1.003922 1.505882 3.011765 0.000000 0.009476 
4.768628 5.396079 1.631373 2.258824 3.513726 0.376471 0.009480 
4.894118 5.772549 1.882353 2.258824 3.513726 0.376471 0.008036 
4.517647 5.647059 1.756863 2.258824 3.513726 0.376471 0.009331 
23.090197 11.545098 14.682353 22.588236 10.164706 13.678432 0.007513 
5.019608 5.898039 2.007843 2.258824 3.513726 0.376471 0.008418 
27.105883 25.725491 25.600000 26.101961 23.215687 24.094118 0.009200 
2.760784 4.141177 0.125490 4.266667 5.396079 1.505882 0.010257 
4.266667 5.396079 1.505882 2.886275 3.262745 0.627451 0.010048 
4.392157 5.647059 1.505882 2.886275 3.262745 0.627451 0.008685 
4.392157 5.772549 1.756863 2.886275 3.262745 0.627451 0.009556 
26.227451 23.592157 24.470589 26.603922 24.219608 24.721569 0.010422 
2.760784 4.141177 0.376471 4.517647 5.396079 1.505882 0.010230 
24.596079 16.062746 19.200001 21.960785 10.415687 13.050981 0.002708 
4.392157 5.521569 1.631373 2.886275 3.262745 0.627451 0.009354 
4.141177 5.270588 1.380392 3.513726 3.764706 0.752941 0.009396 
4.141177 5.270588 1.380392 3.513726 3.764706 0.752941 0.010647 
4.392157 5.396079 1.505882 3.513726 3.764706 0.752941 0.010364 
27.105883 24.721569 25.223530 19.325491 13.803922 15.686275 0.000245 
24.470589 15.184314 18.572550 24.721569 13.803922 16.815687 0.007318 
4.392157 5.521569 1.631373 3.513726 3.764706 0.752941 0.009854 
24.847059 13.176471 17.066668 22.839216 11.043138 15.309804 0.008936 
2.760784 4.141177 0.376471 4.768628 5.396079 1.631373 0.010054 
25.349020 15.937255 18.698040 22.839216 11.043138 15.309804 0.006222 
25.600000 18.447060 21.458824 28.109804 26.227451 26.603922 0.002998 
26.478432 21.835295 22.713726 28.109804 26.227451 26.603922 0.005857 
27.231373 25.223530 25.600000 19.952942 14.807843 16.564707 0.000359 
