6 1
14.556863 5.396079 4.517647 23.466667 17.192158 14.054902 0.000143 
18.572550 10.792157 7.905882 23.466667 17.192158 14.054902 0.002354 
13.301961 4.141177 3.388235 23.466667 17.066668 14.431373 0.000045 
26.478432 20.580393 18.572550 17.568628 2.133333 2.384314 0.000001 
17.443138 9.035295 6.650980 23.466667 17.066668 14.431373 0.001043 
26.603922 20.078432 18.447060 17.945099 2.384314 2.635294 0.000002 
20.203922 4.768628 4.141177 17.568628 2.258824 2.133333 0.007712 
14.933333 2.509804 1.882353 15.309804 7.403922 5.521569 0.005837 
11.419608 1.756863 2.509804 23.466667 17.192158 14.054902 0.000008 
14.054902 2.635294 2.007843 15.309804 7.403922 5.521569 0.006676 
12.423530 3.513726 3.011765 22.839216 16.690197 14.933333 0.000029 
27.607843 21.835295 19.827452 17.568628 2.133333 2.384314 0.000000 
16.564707 7.403922 5.521569 22.839216 16.690197 14.933333 0.000501 
19.701962 4.894118 4.392157 17.568628 2.258824 2.133333 0.007785 
32.000000 20.203922 0.000000 31.874510 20.956863 0.000000 0.011019 
10.415687 1.380392 1.882353 23.466667 17.066668 14.431373 0.000004 
26.352942 20.454903 18.447060 17.568628 2.133333 2.384314 0.000001 
10.290196 0.752941 2.258824 23.466667 17.192158 14.054902 0.000003 
12.549020 3.764706 3.513726 24.345098 18.572550 16.690197 0.000006 
16.062746 1.631373 2.007843 14.933333 3.137255 1.882353 0.009331 
16.062746 1.631373 2.007843 15.435294 3.388235 1.882353 0.009339 
20.203922 4.894118 4.517647 17.568628 2.258824 2.133333 0.008465 
16.062746 6.274510 5.019608 24.345098 18.572550 16.690197 0.000070 
19.450981 5.898039 5.521569 17.945099 2.133333 2.509804 0.006879 
32.000000 20.454903 0.501961 32.000000 22.211765 1.129412 0.010585 
18.698040 3.011765 2.258824 17.568628 2.258824 2.133333 0.010241 
9.537255 1.380392 1.882353 22.839216 16.690197 14.933333 0.000003 
17.945099 2.258824 2.007843 9.035295 1.631373 1.882353 0.003667 
15.184314 2.384314 1.882353 12.674510 4.517647 2.258824 0.008416 
25.850981 18.698040 16.564707 17.443138 2.384314 2.509804 0.000007 
9.662745 0.878431 2.133333 23.466667 17.066668 14.431373 0.000003 
14.180392 2.258824 1.756863 12.674510 4.517647 2.258824 0.009993 
