3 1
0.011765 0.078431 0.176471 0.200000 
0.082353 0.117647 0.000000 0.200000 
0.101961 0.090196 0.007843 0.200000 
0.650980 0.360784 0.372549 0.800000 
0.035294 0.101961 0.192157 0.200000 
0.000000 0.062745 0.058824 0.200000 
0.650980 0.376471 0.317647 0.200000 
0.000000 0.000000 0.054902 0.200000 
0.101961 0.000000 0.313726 0.200000 
0.000000 0.168627 0.043137 0.200000 
0.101961 0.000000 0.066667 0.200000 
0.054902 0.054902 0.015686 0.200000 
0.082353 0.019608 0.109804 0.200000 
0.121569 0.094118 0.000000 0.200000 
0.756863 0.592157 0.443137 0.800000 
0.270588 0.533333 0.450980 0.200000 
0.164706 0.172549 0.360784 0.200000 
0.803922 0.592157 0.239216 0.800000 
0.278431 0.411765 0.329412 0.200000 
0.878431 0.552941 0.337255 0.800000 
0.000000 0.019608 0.286275 0.200000 
0.305882 0.513726 0.450980 0.200000 
0.741176 0.580392 0.329412 0.800000 
0.000000 0.160784 0.137255 0.200000 
0.286275 0.435294 0.478431 0.200000 
0.368627 0.152941 0.443137 0.200000 
0.000000 0.000000 0.000000 0.200000 
0.278431 0.125490 0.215686 0.200000 
0.325490 0.223529 0.517647 0.200000 
0.156863 0.027451 0.305882 0.200000 
0.380392 0.313726 0.466667 0.200000 
0.215686 0.172549 0.235294 0.200000 
0.000000 0.000000 0.000000 0.200000 
0.788235 0.478431 0.250980 0.800000 
0.258824 0.258824 0.341176 0.200000 
0.156863 0.137255 0.192157 0.200000 
0.486275 0.294118 0.349020 0.200000 
0.105882 0.027451 0.000000 0.200000 
0.050980 0.176471 0.086275 0.200000 
0.015686 0.000000 0.070588 0.200000 
0.709804 0.180392 0.294118 0.200000 
0.000000 0.000000 0.211765 0.200000 
0.133333 0.129412 0.098039 0.200000 
0.137255 0.156863 0.039216 0.200000 
0.678431 0.196078 0.301961 0.200000 
0.000000 0.121569 0.000000 0.200000 
0.058824 0.000000 0.000000 0.200000 
0.000000 0.086275 0.152941 0.200000 
0.054902 0.011765 0.290196 0.200000 
0.082353 0.058824 0.235294 0.200000 
0.250980 0.211765 0.180392 0.200000 
0.517647 0.301961 0.647059 0.200000 
0.270588 0.309804 0.105882 0.200000 
0.227451 0.176471 0.325490 0.200000 
0.282353 0.188235 0.325490 0.200000 
0.360784 0.160784 0.313726 0.200000 
0.858824 0.494118 0.223529 0.800000 
0.149020 0.133333 0.356863 0.200000 
0.533333 0.105882 0.215686 0.200000 
0.466667 0.117647 0.098039 0.200000 
0.933333 0.529412 0.435294 0.800000 
0.682353 0.164706 0.341176 0.200000 
0.537255 0.321569 0.498039 0.200000 
0.180392 0.266667 0.337255 0.200000 
0.776471 0.031373 0.149020 0.200000 
0.898039 0.603922 0.647059 0.800000 
0.121569 0.000000 0.247059 0.200000 
0.305882 0.262745 0.270588 0.200000 
0.082353 0.035294 0.078431 0.200000 
0.039216 0.000000 0.000000 0.200000 
0.760784 0.588235 0.521569 0.800000 
0.117647 0.090196 0.278431 0.200000 
0.698039 0.098039 0.121569 0.200000 
0.847059 0.611765 0.376471 0.800000 
0.000000 0.070588 0.113725 0.200000 
0.588235 0.117647 0.274510 0.200000 
0.219608 0.223529 0.454902 0.200000 
0.560784 0.109804 0.184314 0.200000 
0.847059 0.505882 0.603922 0.800000 
0.509804 0.058824 0.031373 0.200000 
0.650980 0.121569 0.278431 0.200000 
0.725490 0.109804 0.301961 0.200000 
0.690196 0.082353 0.423529 0.200000 
0.145098 0.129412 0.349020 0.200000 
0.662745 0.133333 0.254902 0.200000 
0.607843 0.090196 0.121569 0.200000 
0.517647 0.117647 0.109804 0.200000 
0.749020 0.552941 0.325490 0.800000 
0.054902 0.152941 0.000000 0.200000 
0.007843 0.094118 0.000000 0.200000 
0.090196 0.070588 0.305882 0.200000 
0.243137 0.109804 0.133333 0.200000 
0.196078 0.160784 0.180392 0.200000 
0.003922 0.000000 0.168627 0.200000 
0.203922 0.156863 0.250980 0.200000 
0.756863 0.094118 0.290196 0.200000 
0.737255 0.333333 0.337255 0.800000 
0.000000 0.000000 0.152941 0.200000 
0.266667 0.082353 0.274510 0.200000 
0.203922 0.184314 0.125490 0.200000 
0.000000 0.000000 0.090196 0.200000 
0.176471 0.121569 0.149020 0.200000 
0.039216 0.188235 0.000000 0.200000 
0.109804 0.235294 0.443137 0.200000 
0.062745 0.074510 0.070588 0.200000 
0.337255 0.505882 0.584314 0.200000 
0.125490 0.043137 0.000000 0.200000 
0.054902 0.070588 0.015686 0.200000 
0.352941 0.403922 0.486275 0.200000 
0.109804 0.000000 0.192157 0.200000 
0.031373 0.290196 0.078431 0.200000 
0.682353 0.035294 0.000000 0.200000 
0.552941 0.160784 0.125490 0.200000 
0.780392 0.145098 0.356863 0.200000 
0.400000 0.019608 0.090196 0.200000 
0.125490 0.074510 0.000000 0.200000 
0.000000 0.074510 0.192157 0.200000 
0.525490 0.000000 0.333333 0.200000 
0.023529 0.086275 0.000000 0.200000 
0.047059 0.074510 0.313726 0.200000 
0.564706 0.023529 0.219608 0.200000 
0.031373 0.082353 0.043137 0.200000 
0.341176 0.180392 0.435294 0.200000 
0.152941 0.113725 0.329412 0.200000 
0.313726 0.101961 0.325490 0.200000 
0.827451 0.631373 0.427451 0.800000 
0.352941 0.498039 0.670588 0.800000 
0.658824 0.035294 0.180392 0.200000 
0.654902 0.007843 0.407843 0.200000 
0.164706 0.094118 0.466667 0.200000 
0.588235 0.137255 0.196078 0.200000 
0.231373 0.184314 0.443137 0.200000 
0.121569 0.145098 0.239216 0.200000 
0.639216 0.011765 0.486275 0.200000 
0.125490 0.196078 0.200000 0.200000 
0.313726 0.160784 0.513726 0.200000 
0.643137 0.070588 0.305882 0.200000 
0.000000 0.000000 0.007843 0.200000 
0.258824 0.219608 0.349020 0.200000 
0.337255 0.164706 0.168627 0.200000 
0.984314 0.623529 0.862745 0.800000 
0.811765 0.686275 0.243137 0.800000 
0.796078 0.600000 0.596078 0.800000 
0.000000 0.125490 0.317647 0.200000 
0.549020 0.313726 0.196078 0.200000 
0.800000 0.631373 0.384314 0.800000 
0.152941 0.003922 0.270588 0.200000 
0.086275 0.062745 0.290196 0.200000 
0.282353 0.133333 0.333333 0.200000 
0.031373 0.078431 0.341176 0.200000 
0.000000 0.000000 0.000000 0.200000 
0.627451 0.098039 0.211765 0.200000 
0.682353 0.011765 0.392157 0.200000 
0.019608 0.000000 0.000000 0.200000 
0.596078 0.015686 0.000000 0.200000 
0.690196 0.074510 0.317647 0.200000 
0.192157 0.082353 0.054902 0.200000 
0.690196 0.094118 0.356863 0.200000 
0.094118 0.149020 0.000000 0.200000 
0.090196 0.047059 0.019608 0.200000 
0.000000 0.078431 0.000000 0.200000 
0.592157 0.223529 0.270588 0.200000 
0.066667 0.000000 0.058824 0.200000 
0.282353 0.231373 0.600000 0.200000 
0.011765 0.152941 0.000000 0.200000 
0.368627 0.164706 0.447059 0.200000 
0.160784 0.098039 0.560784 0.200000 
0.235294 0.098039 0.384314 0.200000 
0.313726 0.054902 0.482353 0.200000 
0.749020 0.588235 0.478431 0.800000 
0.607843 0.023529 0.215686 0.200000 
0.670588 0.007843 0.141176 0.200000 
0.250980 0.301961 0.035294 0.200000 
0.901961 0.541176 0.521569 0.800000 
0.615686 0.027451 0.356863 0.200000 
0.000000 0.000000 0.086275 0.200000 
0.129412 0.000000 0.188235 0.200000 
0.635294 0.137255 0.274510 0.200000 
0.000000 0.058824 0.086275 0.200000 
0.015686 0.015686 0.000000 0.200000 
0.729412 0.207843 0.549020 0.200000 
0.419608 0.121569 0.568627 0.200000 
0.321569 0.239216 0.282353 0.200000 
0.074510 0.019608 0.149020 0.200000 
0.023529 0.050980 0.000000 0.200000 
0.062745 0.054902 0.070588 0.200000 
0.101961 0.117647 0.000000 0.200000 
0.266667 0.254902 0.058824 0.200000 
0.823529 0.792157 0.678431 0.800000 
0.364706 0.066667 0.415686 0.200000 
0.894118 0.545098 0.352941 0.800000 
0.000000 0.000000 0.035294 0.200000 
0.372549 0.419608 0.470588 0.200000 
0.098039 0.043137 0.207843 0.200000 
0.000000 0.113725 0.145098 0.200000 
0.168627 0.113725 0.270588 0.200000 
0.560784 0.105882 0.160784 0.200000 
0.643137 0.172549 0.184314 0.200000 
0.960784 0.584314 0.513726 0.800000 
0.066667 0.105882 0.129412 0.200000 
0.145098 0.035294 0.156863 0.200000 
0.137255 0.058824 0.200000 0.200000 
0.000000 0.000000 0.000000 0.200000 
0.164706 0.149020 0.286275 0.200000 
0.000000 0.066667 0.133333 0.200000 
0.000000 0.101961 0.203922 0.200000 
0.294118 0.231373 0.294118 0.200000 
0.560784 0.070588 0.137255 0.200000 
0.400000 0.290196 0.262745 0.200000 
0.772549 0.603922 0.396078 0.800000 
0.517647 0.054902 0.082353 0.200000 
0.647059 0.000000 0.125490 0.200000 
0.862745 0.086275 0.239216 0.200000 
0.474510 0.584314 0.572549 0.800000 
0.666667 0.011765 0.152941 0.200000 
0.341176 0.121569 0.321569 0.200000 
0.858824 0.607843 0.549020 0.800000 
0.619608 0.125490 0.231373 0.200000 
0.094118 0.141176 0.003922 0.200000 
0.098039 0.345098 0.176471 0.200000 
0.588235 0.223529 0.000000 0.200000 
0.152941 0.000000 0.000000 0.200000 
0.529412 0.145098 0.266667 0.200000 
0.435294 0.270588 0.341176 0.200000 
1.000000 0.478431 0.643137 0.800000 
0.517647 0.086275 0.000000 0.200000 
0.741176 0.623529 0.364706 0.800000 
0.094118 0.145098 0.000000 0.200000 
0.654902 0.321569 0.345098 0.200000 
1.000000 0.607843 0.701961 0.800000 
0.164706 0.050980 0.000000 0.200000 
0.882353 0.521569 0.505882 0.800000 
0.360784 0.082353 0.294118 0.200000 
0.019608 0.000000 0.156863 0.200000 
0.231373 0.223529 0.262745 0.200000 
0.623529 0.039216 0.133333 0.200000 
0.811765 0.039216 0.141176 0.200000 
0.125490 0.007843 0.000000 0.200000 
0.650980 0.031373 0.000000 0.200000 
0.760784 0.000000 0.262745 0.200000 
0.431373 0.501961 0.388235 0.200000 
0.631373 0.168627 0.325490 0.200000 
0.000000 0.219608 0.156863 0.200000 
0.776471 0.505882 0.427451 0.800000 
0.023529 0.082353 0.015686 0.200000 
0.690196 0.070588 0.050980 0.200000 
0.427451 0.309804 0.000000 0.200000 
0.282353 0.149020 0.517647 0.200000 
0.000000 0.000000 0.031373 0.200000 
0.070588 0.023529 0.000000 0.200000 
0.207843 0.121569 0.482353 0.200000 
0.168627 0.117647 0.403922 0.200000 
0.082353 0.082353 0.145098 0.200000 
1.000000 0.670588 0.294118 0.800000 
0.615686 0.000000 0.000000 0.200000 
0.000000 0.027451 0.000000 0.200000 
0.439216 0.231373 0.141176 0.200000 
0.890196 0.603922 0.564706 0.800000 
0.203922 0.505882 0.627451 0.200000 
0.023529 0.105882 0.192157 0.200000 
0.133333 0.000000 0.000000 0.200000 
0.552941 0.678431 0.717647 0.800000 
0.211765 0.105882 0.000000 0.200000 
0.133333 0.152941 0.011765 0.200000 
0.666667 0.054902 0.168627 0.200000 
0.227451 0.027451 0.611765 0.200000 
0.286275 0.141176 0.294118 0.200000 
0.713726 0.196078 0.137255 0.200000 
0.000000 0.000000 0.098039 0.200000 
0.160784 0.133333 0.427451 0.200000 
0.584314 0.223529 0.215686 0.200000 
0.372549 0.203922 0.227451 0.200000 
0.819608 0.584314 0.521569 0.800000 
0.882353 0.164706 0.380392 0.800000 
0.776471 0.631373 0.372549 0.800000 
0.023529 0.000000 0.000000 0.200000 
0.211765 0.423529 0.270588 0.200000 
0.090196 0.000000 0.000000 0.200000 
0.000000 0.054902 0.023529 0.200000 
0.282353 0.180392 0.439216 0.200000 
0.376471 0.098039 0.031373 0.200000 
0.654902 0.094118 0.290196 0.200000 
0.223529 0.219608 0.113725 0.200000 
0.137255 0.109804 0.113725 0.200000 
0.054902 0.070588 0.141176 0.200000 
0.184314 0.000000 0.411765 0.200000 
0.074510 0.027451 0.133333 0.200000 
0.094118 0.000000 0.156863 0.200000 
0.258824 0.196078 0.423529 0.200000 
0.062745 0.180392 0.000000 0.200000 
0.301961 0.164706 0.427451 0.200000 
0.364706 0.219608 0.556863 0.200000 
0.376471 0.223529 0.364706 0.200000 
0.815686 0.666667 0.596078 0.800000 
0.529412 0.184314 0.203922 0.200000 
0.701961 0.180392 0.149020 0.200000 
0.505882 0.047059 0.247059 0.200000 
0.921569 0.525490 0.494118 0.800000 
0.760784 0.078431 0.152941 0.200000 
0.360784 0.117647 0.380392 0.200000 
0.000000 0.000000 0.223529 0.200000 
0.517647 0.047059 0.000000 0.200000 
0.070588 0.094118 0.074510 0.200000 
0.152941 0.192157 0.023529 0.200000 
0.588235 0.000000 0.305882 0.200000 
