8 1
0.175781 0.222656 0.140625 -0.027344 -0.214844 -0.132812 0.113281 0.246094 0.526855 
-0.253906 -0.031250 0.152344 0.230469 0.000000 0.000000 0.000000 0.000000 0.074219 
-0.156250 -0.242188 -0.050781 0.128906 0.230469 0.199219 0.058594 -0.164062 -0.036133 
-0.015625 0.160156 0.222656 0.164062 0.015625 -0.191406 -0.183594 0.050781 0.339355 
-0.253906 -0.031250 0.152344 0.230469 0.199219 0.054688 -0.175781 -0.218750 0.087891 
0.000000 0.000000 -0.050781 0.128906 0.230469 0.199219 0.058594 -0.164062 -0.000000 
0.175781 0.222656 0.140625 -0.027344 -0.214844 -0.132812 0.113281 0.246094 -0.267090 
-0.042969 -0.226562 -0.164062 0.039062 0.000000 0.000000 0.000000 0.000000 0.514160 
0.199219 0.085938 -0.128906 -0.242188 -0.070312 0.160156 0.269531 0.285156 0.019043 
0.156250 0.023438 -0.148438 -0.234375 -0.070312 0.144531 0.218750 0.191406 0.226074 
0.000000 0.000000 0.000000 0.000000 -0.167969 -0.171875 -0.148438 -0.156250 -0.004395 
0.265625 0.222656 0.074219 -0.125000 -0.203125 -0.046875 0.121094 0.000000 -0.070313 
0.000000 0.000000 0.000000 0.000000 0.136719 0.238281 0.199219 0.054688 0.149414 
0.132812 0.128906 0.136719 0.152344 0.144531 0.148438 0.132812 0.136719 0.833984 
0.265625 0.222656 0.074219 -0.125000 -0.203125 -0.046875 0.121094 0.214844 -0.087891 
0.000000 0.000000 0.000000 0.000000 -0.070312 0.144531 0.218750 0.191406 -0.074707 
0.132812 0.128906 0.136719 0.152344 0.144531 0.148438 0.132812 0.136719 0.016602 
0.074219 0.078125 0.085938 0.078125 0.000000 0.000000 0.000000 0.000000 0.642090 
0.078125 0.085938 0.085938 0.089844 0.000000 0.000000 0.000000 0.000000 0.780273 
-0.042969 -0.226562 -0.164062 0.039062 0.191406 0.269531 0.261719 0.117188 -0.018066 
-0.179688 -0.230469 -0.019531 0.144531 0.210938 0.175781 0.007812 -0.183594 0.014692 
-0.015625 0.160156 0.222656 0.164062 0.015625 -0.191406 -0.183594 0.050781 0.090332 
-0.222656 -0.011719 0.171875 0.234375 0.000000 0.000000 0.000000 0.000000 -0.084395 
0.000000 0.105469 0.097656 0.105469 0.113281 0.113281 0.113281 0.105469 -0.009766 
-0.105469 -0.113281 -0.117188 -0.132812 -0.113281 -0.105469 -0.113281 0.000000 -0.892090 
-0.082031 -0.226562 -0.113281 0.101562 0.000000 0.000000 0.000000 0.000000 -0.012224 
0.000000 0.000000 0.000000 0.000000 -0.121094 -0.105469 -0.113281 -0.132812 -0.007812 
0.093750 0.085938 0.074219 0.078125 0.085938 0.078125 0.082031 0.089844 0.712891 
-0.222656 -0.011719 0.171875 0.234375 0.191406 0.023438 -0.195312 -0.195312 -0.075647 
0.097656 0.105469 0.097656 0.105469 0.113281 0.113281 0.113281 0.105469 0.482422 
0.085938 0.082031 0.074219 0.078125 0.082031 0.082031 0.085938 0.101562 0.014160 
0.070312 0.078125 0.082031 0.085938 0.085938 0.085938 0.085938 0.074219 0.659668 
0.199219 0.085938 -0.128906 -0.242188 -0.070312 0.160156 0.269531 0.285156 0.453613 
-0.218750 -0.031250 0.171875 0.281250 0.289062 0.203125 -0.007812 -0.203125 -0.001953 
-0.167969 -0.171875 -0.171875 -0.175781 -0.167969 -0.171875 -0.148438 -0.156250 -1.147949 
0.000000 0.000000 -0.019531 0.144531 0.210938 0.175781 0.007812 -0.183594 0.036426 
0.085938 0.082031 0.074219 0.078125 0.082031 0.082031 0.085938 0.000000 0.661621 
0.000000 0.000000 0.000000 0.000000 -0.171875 -0.171875 -0.156250 -0.140625 -0.003070 
-0.097656 -0.117188 -0.121094 -0.109375 -0.121094 -0.105469 -0.113281 -0.132812 -0.891602 
-0.218750 -0.031250 0.171875 0.281250 0.289062 0.203125 -0.007812 0.000000 0.539062 
0.000000 0.078125 0.082031 0.085938 0.085938 0.085938 0.085938 0.074219 0.007324 
0.203125 0.046875 -0.152344 -0.218750 -0.031250 0.179688 0.285156 0.289062 -0.124525 
0.000000 0.000000 0.281250 0.230469 0.074219 -0.144531 -0.175781 0.015625 0.045898 
0.117188 0.128906 0.128906 0.132812 0.136719 0.121094 0.125000 0.136719 -0.004362 
0.085938 0.097656 -0.003906 -0.175781 -0.199219 0.000000 0.121094 0.000000 0.061389 
0.007812 0.187500 0.226562 0.140625 -0.007812 -0.238281 -0.136719 0.089844 -0.073770 
-0.109375 -0.101562 -0.097656 -0.101562 0.000000 0.000000 -0.097656 0.000000 -0.925781 
0.085938 0.097656 -0.003906 -0.175781 -0.199219 0.000000 0.121094 0.214844 -0.101031 
0.183594 0.226562 0.113281 -0.074219 -0.246094 -0.105469 0.136719 0.246094 -0.025096 
0.117188 0.128906 0.128906 0.132812 0.136719 0.121094 0.125000 0.136719 0.169677 
0.074219 0.078125 0.085938 0.078125 0.082031 0.082031 0.089844 0.085938 0.008301 
0.136719 -0.003906 -0.171875 -0.230469 -0.031250 0.175781 0.246094 0.191406 0.038924 
-0.125000 -0.113281 -0.117188 -0.097656 0.000000 -0.085938 -0.066406 0.000000 1.282227 
-0.136719 -0.136719 -0.128906 -0.128906 -0.125000 -0.132812 -0.109375 0.000000 -0.956543 
-0.105469 -0.113281 -0.117188 -0.132812 -0.113281 -0.105469 -0.113281 -0.113281 0.002441 
-0.210938 0.027344 0.187500 0.218750 0.000000 0.000000 0.000000 0.000000 0.008056 
0.082031 0.085938 0.074219 0.078125 0.000000 0.000000 0.000000 0.000000 0.005167 
0.093750 0.085938 0.074219 0.078125 0.085938 0.078125 0.082031 0.089844 -0.004883 
-0.121094 -0.222656 -0.058594 0.140625 0.000000 0.000000 0.000000 0.000000 -0.026338 
0.027344 0.039062 0.046875 0.039062 0.039062 0.042969 0.042969 0.054688 -0.021973 
0.015625 -0.164062 -0.242188 -0.070312 0.136719 0.238281 0.199219 0.054688 0.133789 
-0.082031 -0.226562 -0.113281 0.101562 0.234375 0.277344 0.234375 0.070312 0.139830 
-0.199219 -0.203125 0.023438 0.175781 0.238281 0.175781 0.003906 -0.214844 -0.008547 
0.000000 0.000000 0.000000 0.000000 -0.031250 0.175781 0.246094 0.191406 -0.093305 
-0.210938 0.027344 0.187500 0.218750 0.164062 -0.011719 -0.226562 -0.156250 -0.003828 
0.000000 0.097656 0.097656 0.093750 0.101562 0.109375 0.109375 0.109375 -0.010601 
0.000000 0.000000 0.000000 0.000000 -0.140625 -0.136719 -0.132812 -0.125000 0.005371 
0.085938 0.078125 0.078125 0.078125 0.089844 0.070312 0.082031 0.089844 0.000717 
0.000000 0.000000 0.000000 0.000000 -0.101562 -0.101562 -0.097656 -0.101562 0.002926 
0.007812 0.187500 0.226562 0.140625 -0.007812 -0.238281 -0.136719 0.089844 0.102931 
-0.109375 -0.101562 -0.097656 -0.101562 -0.109375 -0.105469 -0.097656 -0.101562 -0.010742 
0.085938 0.097656 0.097656 0.093750 0.101562 0.109375 0.109375 0.109375 0.450106 
0.183594 0.226562 0.113281 -0.074219 -0.246094 -0.105469 0.136719 0.246094 0.021507 
0.000000 0.000000 0.000000 0.000000 -0.167969 -0.164062 -0.152344 -0.160156 0.007573 
-0.042969 -0.062500 -0.093750 -0.070312 0.000000 -0.011719 -0.148438 0.000000 -1.145019 
0.335938 0.316406 0.273438 0.292969 0.332031 0.335938 0.328125 0.000000 2.277344 
